dep,capa,osm_id,nombre,lat,lon,ha,tipo,cultivo,operador,web,tel
PIURA,landuse,w1421208891,,-4.934164,-81.100204,4.37,farmland,,,,
PIURA,landuse,w1421208892,,-4.933282,-81.100678,3.83,farmland,,,,
PIURA,landuse,w1421208893,,-4.932387,-81.100294,5.38,farmland,,,,
PIURA,landuse,w1421208894,,-4.932265,-81.099334,3.33,farmland,,,,
PIURA,landuse,w1421208895,,-4.931774,-81.098439,2.83,farmland,,,,
PIURA,landuse,w1421208896,,-4.949742,-81.088462,5.89,farmland,,,,
PIURA,landuse,w1421208897,,-4.946812,-81.087234,4.64,farmland,,,,
PIURA,landuse,w1421208898,,-4.947192,-81.08591,5.71,farmland,,,,
PIURA,landuse,w1421208899,,-4.945994,-81.088182,6.25,farmland,,,,
PIURA,landuse,w1421208900,,-4.944948,-81.0886,1.81,farmland,,,,
PIURA,landuse,w1421208901,,-4.944962,-81.089836,2.96,farmland,,,,
PIURA,landuse,w1421208902,,-4.946109,-81.094072,5.6,farmland,,,,
PIURA,landuse,w1421208903,,-4.944462,-81.087028,1.77,farmland,,,,
PIURA,landuse,w1421208904,,-4.94357,-81.08852,0.54,farmland,,,,
PIURA,landuse,w1421208905,,-4.94438,-81.08591,1.49,farmland,,,,
PIURA,landuse,w1421624508,,-5.553347,-80.827538,2.29,farmland,,,,
PIURA,landuse,w1421624509,,-5.553068,-80.826522,2.67,farmland,,,,
PIURA,landuse,w1421624510,,-5.551429,-80.826299,1.99,farmland,,,,
PIURA,landuse,w1421624511,,-5.55034,-80.827455,2.96,farmland,,,,
PIURA,landuse,w1421624512,,-5.552613,-80.8289,2.21,farmland,,,,
PIURA,landuse,w1421624513,,-5.553905,-80.831414,5.27,farmland,,,,
PIURA,landuse,w1421624514,,-5.554181,-80.833104,3.08,farmland,,,,
PIURA,landuse,w1421624515,,-5.554425,-80.834069,1.52,farmland,,,,
PIURA,landuse,w1421624516,,-5.557142,-80.833283,2.84,farmland,,,,
PIURA,landuse,w1421624517,,-5.555906,-80.832771,1.07,farmland,,,,
PIURA,landuse,w1421624518,,-5.555223,-80.831483,0.42,farmland,,,,
PIURA,landuse,w1421624522,,-5.55019,-80.825053,1.74,farmland,,,,
PIURA,landuse,w1421624523,,-5.549371,-80.825666,1.42,farmland,,,,
PIURA,landuse,w1421624524,,-5.54864,-80.826011,2.25,farmland,,,,
PIURA,landuse,w1421624525,,-5.547949,-80.825924,1.58,farmland,,,,
PIURA,landuse,w1421624526,,-5.547295,-80.826226,1.28,farmland,,,,
PIURA,landuse,w1421624527,,-5.547318,-80.827138,0.88,farmland,,,,
PIURA,landuse,w1421624528,,-5.546655,-80.825366,0.28,farmland,,,,
PIURA,landuse,w1421624529,,-5.546477,-80.826528,1.23,farmland,,,,
PIURA,landuse,w1421624530,,-5.548339,-80.82328,1.47,farmland,,,,
PIURA,landuse,w1421624531,,-5.547533,-80.824168,1.26,farmland,,,,
PIURA,landuse,w1421624532,,-5.546386,-80.824407,0.61,farmland,,,,
PIURA,landuse,w1421624533,,-5.547817,-80.823312,0.75,farmland,,,,
PIURA,landuse,w1421624534,,-5.546956,-80.823536,0.7,farmland,,,,
PIURA,landuse,w1421624535,,-5.545103,-80.826884,2.92,farmland,,,,
PIURA,landuse,w1421624536,,-5.543984,-80.82672,3.71,farmland,,,,
PIURA,landuse,w1421624537,,-5.544764,-80.828519,0.53,farmland,,,,
PIURA,landuse,w1421624538,,-5.543826,-80.828428,1.49,farmland,,,,
PIURA,landuse,w1421624539,,-5.542746,-80.826895,3.32,farmland,,,,
PIURA,landuse,w1421624540,,-5.54115,-80.827282,3.41,farmland,,,,
PIURA,landuse,w1421624541,,-5.541187,-80.828489,2.34,farmland,,,,
PIURA,landuse,w1422396263,,-5.311988,-79.772379,0.42,farmland,,,,
PIURA,landuse,w1422396264,,-5.312019,-79.771631,0.54,farmland,,,,
PIURA,landuse,w1422396265,,-5.311771,-79.771154,0.3,farmland,,,,
PIURA,landuse,w1422396266,,-5.311405,-79.770887,0.34,farmland,,,,
PIURA,landuse,w1422396267,,-5.311486,-79.771732,0.58,farmland,,,,
PIURA,landuse,w1422396268,,-5.311003,-79.770276,0.44,farmland,,,,
PIURA,landuse,w1422396269,,-5.31126,-79.773651,0.84,farmland,,,,
PIURA,landuse,w1422396270,,-5.311439,-79.774424,0.21,farmland,,,,
PIURA,landuse,w1422396271,,-5.310936,-79.776027,0.45,orchard,,,,
PIURA,landuse,w1422396272,,-5.310634,-79.77522,0.28,farmland,,,,
PIURA,landuse,w1422396273,,-5.310518,-79.775694,0.24,farmland,,,,
PIURA,landuse,w1422396274,,-5.311985,-79.77719,0.68,farmland,,,,
PIURA,landuse,w1422396275,,-5.312444,-79.777824,0.61,farmland,,,,
PIURA,landuse,w1422396276,,-5.313582,-79.778227,1.32,farmland,,,,
PIURA,landuse,w1422396277,,-5.312614,-79.777205,0.4,farmland,,,,
PIURA,landuse,w1422396278,,-5.313043,-79.77708,0.42,farmland,,,,
PIURA,landuse,w1422396279,,-5.313425,-79.776756,0.52,farmland,,,,
PIURA,landuse,w1422396280,,-5.312307,-79.776202,0.45,orchard,,,,
PIURA,landuse,w1422396281,,-5.311991,-79.776115,0.15,orchard,,,,
PIURA,landuse,w1422396282,,-5.312499,-79.775365,0.8,farmland,,,,
PIURA,landuse,w1422396283,,-5.315744,-79.789567,0.56,farmland,,,,
PIURA,landuse,w1422396285,,-5.315252,-79.783613,0.27,farmland,,,,
PIURA,landuse,w1422396286,,-5.314635,-79.783843,0.5,farmland,,,,
PIURA,landuse,w1422396287,,-5.314757,-79.78449,0.66,farmland,,,,
PIURA,landuse,w1422396288,,-5.307023,-79.769012,0.86,farmland,,,,
PIURA,landuse,w1422396289,,-5.305945,-79.767408,5.85,farmland,,,,
PIURA,landuse,w1422396290,,-5.30749,-79.767094,3.29,farmland,,,,
PIURA,landuse,w1422396291,,-5.306286,-79.764352,2.9,farmland,,,,
PIURA,landuse,w1422396292,,-5.304671,-79.763665,5.69,farmland,,,,
PIURA,landuse,w1422396293,,-5.303846,-79.764486,4.02,farmland,,,,
PIURA,landuse,w1422396294,,-5.303618,-79.762514,1.23,orchard,,,,
PIURA,landuse,w1422396295,,-5.303036,-79.76491,0.26,farmland,,,,
PIURA,landuse,w1422396296,,-5.301765,-79.762923,1.25,farmland,,,,
PIURA,landuse,w1422396297,,-5.305396,-79.767418,1.12,farmland,,,,
PIURA,landuse,w1422396298,,-5.302039,-79.765093,0.94,farmland,,,,
PIURA,landuse,w1422396299,,-5.301381,-79.765159,1.93,farmland,,,,
PIURA,landuse,w1422396300,,-5.303205,-79.76118,3.9,farmland,,,,
PIURA,landuse,w1422396301,,-5.30061,-79.757896,5.58,farmland,,,,
PIURA,landuse,w1422396302,,-5.301007,-79.760274,1.12,farmland,,,,
PIURA,landuse,w1422396303,,-5.299327,-79.760939,10.09,farmland,,,,
PIURA,landuse,w1422396304,,-5.299515,-79.757766,1.12,farmland,,,,
PIURA,landuse,w1422396305,,-5.297931,-79.759647,0.83,farmland,,,,
PIURA,landuse,w1422396306,,-5.303511,-79.756655,2.69,farmland,,,,
PIURA,landuse,w1422396307,,-5.303893,-79.75792,1.19,farmland,,,,
PIURA,landuse,w1422396308,,-5.304462,-79.75844,2.7,farmland,,,,
PIURA,landuse,w1422396309,,-5.3042,-79.760834,2.9,farmland,,,,
PIURA,landuse,w1422396310,,-5.305254,-79.760835,1.94,farmland,,,,
PIURA,landuse,w1422396311,,-5.306014,-79.768723,1.17,orchard,,,,
PIURA,landuse,w1422396312,,-5.308889,-79.762337,8.79,farmland,,,,
PIURA,landuse,w1422396313,,-5.307605,-79.762283,5.59,farmland,,,,
PIURA,landuse,w1422396314,,-5.30907,-79.75939,4.78,farmland,,,,
PIURA,landuse,w1422396315,,-5.308975,-79.758539,0.55,orchard,,,,
PIURA,landuse,w1422396316,,-5.308642,-79.75736,2.04,farmland,,,,
PIURA,landuse,w1422396317,,-5.305942,-79.762155,3.43,farmland,,,,
PIURA,landuse,w1422396318,,-5.306261,-79.759384,1.9,farmland,,,,
PIURA,landuse,w1422396319,,-5.307557,-79.760872,1.91,farmland,,,,
PIURA,landuse,w1422396320,,-5.307583,-79.758932,2.9,farmland,,,,
PIURA,landuse,w1422396321,,-5.307928,-79.776625,0.66,farmland,,,,
PIURA,landuse,w1422396322,,-5.315797,-79.799835,0.76,farmland,,,,
PIURA,landuse,w1422396323,,-5.316047,-79.800083,0.08,farmland,,,,
PIURA,landuse,w1422396324,,-5.316295,-79.798875,0.83,farmland,,,,
PIURA,landuse,w1422396325,,-5.316544,-79.80011,0.48,farmland,,,,
PIURA,landuse,w1422396326,,-5.321015,-79.807029,1.42,orchard,,,,
PIURA,landuse,w1423467848,,-5.176416,-80.569269,0.06,farmland,,,,
PIURA,landuse,w1423711512,,-4.915774,-80.909847,8.92,farmland,,,,
PIURA,landuse,w1423711514,,-4.912968,-80.890166,1.13,orchard,,,,
PIURA,landuse,w1423968728,,-5.098843,-81.137292,1.87,farmland,,,,
PIURA,landuse,w1423968729,,-5.10013,-81.136756,0.94,farmland,,,,
PIURA,landuse,w1423968730,,-5.101587,-81.13216,1.12,farmland,,,,
PIURA,landuse,w1424494768,,-5.343581,-79.835347,4.55,orchard,,,,
PIURA,landuse,w1424494769,,-5.345101,-79.835553,1.11,farmland,,,,
PIURA,landuse,w1424494770,,-5.345201,-79.836185,0.14,orchard,,,,
PIURA,landuse,w1424494771,,-5.346652,-79.835566,0.87,orchard,,,,
PIURA,landuse,w1424494772,,-5.347316,-79.834243,0.78,farmland,,,,
PIURA,landuse,w1424494774,,-5.343948,-79.839837,0.73,orchard,,,,
PIURA,landuse,w1424494775,,-5.343353,-79.838826,0.56,farmland,,,,
PIURA,landuse,w1424494776,,-5.345615,-79.838515,1.12,farmland,,,,
PIURA,landuse,w1424494777,,-5.344389,-79.838095,0.81,farmland,,,,
PIURA,landuse,w1424494778,,-5.343656,-79.83797,0.59,farmland,,,,
PIURA,landuse,w1424494779,,-5.342894,-79.838484,0.59,orchard,,,,
PIURA,landuse,w1424494780,,-5.342693,-79.83927,0.55,orchard,,,,
PIURA,landuse,w1424494781,,-5.34243,-79.837992,0.7,farmland,,,,
PIURA,landuse,w1424494782,,-5.34148,-79.838135,1.04,farmland,,,,
PIURA,landuse,w1424494783,,-5.34055,-79.839009,3.35,orchard,,,,
PIURA,landuse,w1424494784,,-5.342005,-79.839995,0.63,orchard,,,,
PIURA,landuse,w1424494785,,-5.34601,-79.831402,0.47,orchard,,,,
PIURA,landuse,w1424494786,,-5.34555,-79.831255,0.25,farmland,,,,
PIURA,landuse,w1424494787,,-5.346091,-79.828929,0.97,farmland,,,,
PIURA,landuse,w1424494788,,-5.34846,-79.821624,1.13,farmland,,,,
PIURA,landuse,w1424494789,,-5.348032,-79.820822,1.09,farmland,,,,
PIURA,landuse,w1424494790,,-5.348905,-79.822219,0.61,farmland,,,,
PIURA,landuse,w1424494791,,-5.349697,-79.836907,1.06,orchard,,,,
PIURA,landuse,w1424494792,,-5.349267,-79.837532,1.17,orchard,,,,
PIURA,landuse,w1424494793,,-5.348665,-79.837688,0.52,farmland,,,,
PIURA,landuse,w1424494794,,-5.348443,-79.838502,0.46,farmland,,,,
PIURA,landuse,w1424494795,,-5.350158,-79.836626,1.6,orchard,,,,
PIURA,landuse,w1424494796,,-5.350729,-79.836336,0.65,farmland,,,,
PIURA,landuse,w1424494797,,-5.351535,-79.834554,2.01,farmland,,,,
PIURA,landuse,w1424494798,,-5.351611,-79.835988,1.12,farmland,,,,
PIURA,landuse,w1424494799,,-5.3518,-79.835393,1.82,farmland,,,,
PIURA,landuse,w1424494800,,-5.353536,-79.832748,2.19,farmland,,,,
PIURA,landuse,w1424494801,,-5.352736,-79.833401,1.51,farmland,,,,
PIURA,landuse,w1424494802,,-5.353169,-79.834077,0.6,farmland,,,,
PIURA,landuse,w1424494803,,-5.354971,-79.832711,1.44,farmland,,,,
PIURA,landuse,w1424494804,,-5.353478,-79.831713,1.43,orchard,,,,
PIURA,landuse,w1424494805,,-5.35473,-79.831428,4.36,orchard,,,,
PIURA,landuse,w1424494806,,-5.355008,-79.830954,1.9,farmland,,,,
PIURA,landuse,w1424494807,,-5.350747,-79.834189,0.59,orchard,,,,
PIURA,landuse,w1424494808,,-5.351252,-79.833301,1.12,orchard,,,,
PIURA,landuse,w1424494809,,-5.35041,-79.83379,0.69,farmland,,,,
PIURA,landuse,w1424494810,,-5.349975,-79.835374,0.86,farmland,,,,
PIURA,landuse,w1424494811,,-5.350649,-79.831294,0.61,orchard,,,,
PIURA,landuse,w1424494812,,-5.349914,-79.83168,1.14,orchard,,,,
PIURA,landuse,w1424494813,,-5.355695,-79.830443,3.55,orchard,,,,
PIURA,landuse,w1424494814,,-5.356721,-79.830128,1.47,farmland,,,,
PIURA,landuse,w1424494815,,-5.355334,-79.829217,1.53,orchard,,,,
PIURA,landuse,w1424494816,,-5.356392,-79.828701,5.18,orchard,,,,
PIURA,landuse,w1424494817,,-5.355393,-79.828377,1.66,farmland,,,,
PIURA,landuse,w1424494818,,-5.354156,-79.827897,0.99,orchard,,,,
PIURA,landuse,w1424494819,,-5.354355,-79.828604,1.12,orchard,,,,
PIURA,landuse,w1424494820,,-5.353775,-79.829193,0.58,farmland,,,,
PIURA,landuse,w1424494821,,-5.353567,-79.82993,0.51,orchard,,,,
PIURA,landuse,w1424494822,,-5.350963,-79.831186,0.54,farmland,,,,
PIURA,landuse,w1424494823,,-5.350776,-79.832285,1.37,farmland,,,,
PIURA,landuse,w1424494824,,-5.332757,-79.842331,0.77,orchard,,,,
PIURA,landuse,w1424494825,,-5.33235,-79.843475,1.25,orchard,,,,
PIURA,landuse,w1424494826,,-5.332234,-79.842101,0.94,farmland,,,,
PIURA,landuse,w1424494827,,-5.331576,-79.842534,1.07,orchard,,,,
PIURA,landuse,w1424494828,,-5.333356,-79.842317,1.15,farmland,,,,
PIURA,landuse,w1424494829,,-5.331535,-79.843779,0.79,farmland,,,,
PIURA,landuse,w1424494830,,-5.331897,-79.844498,0.46,farmland,,,,
PIURA,landuse,w1424494831,,-5.332978,-79.843096,0.49,farmland,,,,
PIURA,landuse,w1424494832,,-5.339159,-79.835663,0.73,farmland,,,,
PIURA,landuse,w1424494833,,-5.337447,-79.847445,1.34,orchard,,,,
PIURA,landuse,w1424494834,,-5.337387,-79.847562,0.26,farmland,,,,
PIURA,landuse,w1424494835,,-5.338481,-79.847924,3.31,farmland,,,,
PIURA,landuse,w1424494836,,-5.337372,-79.845752,1.46,orchard,,,,
PIURA,landuse,w1424494837,,-5.336785,-79.844669,0.58,farmland,,,,
PIURA,landuse,w1424494838,,-5.336672,-79.844042,0.36,orchard,,,,
PIURA,landuse,w1424494839,,-5.338118,-79.841721,1.38,orchard,,,,
PIURA,landuse,w1424494840,,-5.33832,-79.840781,1.31,orchard,,,,
PIURA,landuse,w1424494841,,-5.337692,-79.842631,0.67,farmland,,,,
PIURA,landuse,w1424494842,,-5.336639,-79.842574,0.76,farmland,,,,
PIURA,landuse,w1424494843,,-5.336687,-79.837565,0.59,farmland,,,,
PIURA,landuse,w1424494844,,-5.335133,-79.841257,1.43,farmland,,,,
PIURA,landuse,w1424494845,,-5.338472,-79.839795,0.92,farmland,,,,
PIURA,landuse,w1424494847,,-5.334167,-79.842111,2.85,farmland,,,,
PIURA,landuse,w1424494848,,-5.334501,-79.843236,1.21,orchard,,,,
PIURA,landuse,w1424494849,,-5.330075,-79.842297,2.45,orchard,,,,
PIURA,landuse,w1424494850,,-5.329412,-79.841467,1.09,orchard,,,,
PIURA,landuse,w1424494851,,-5.330846,-79.84185,1.31,farmland,,,,
PIURA,landuse,w1424494852,,-5.323489,-79.818657,0.69,farmland,,,,
PIURA,landuse,w1424494853,,-5.323628,-79.819532,1.08,farmland,,,,
PIURA,landuse,w1424494854,,-5.324822,-79.819237,4.42,orchard,,,,
PIURA,landuse,w1424494855,,-5.325101,-79.821078,2.16,orchard,,,,
PIURA,landuse,w1424494856,,-5.323319,-79.819982,0.83,farmland,,,,
PIURA,landuse,w1424494857,,-5.319955,-79.819766,1.21,orchard,,,,
PIURA,landuse,w1424494858,,-5.331379,-79.834171,4.76,farmland,,,,
PIURA,landuse,w1424494859,,-5.330156,-79.835352,4.56,farmland,,,,
PIURA,landuse,w1424494860,,-5.329474,-79.837057,0.37,farmland,,,,
PIURA,landuse,w1424494861,,-5.329474,-79.836667,0.75,orchard,,,,
PIURA,landuse,w1424494862,,-5.32952,-79.83595,0.29,farmland,,,,
PIURA,landuse,w1424494863,,-5.329212,-79.834781,1.0,farmland,,,,
PIURA,landuse,w1424494864,,-5.328992,-79.836193,0.43,farmland,,,,
PIURA,landuse,w1424494865,,-5.328525,-79.837105,0.52,farmland,,,,
PIURA,landuse,w1424494866,,-5.329068,-79.833332,0.36,farmland,,,,
PIURA,landuse,w1424494867,,-5.328428,-79.837911,0.44,farmland,,,,
PIURA,landuse,w1424494868,,-5.337644,-79.843312,1.94,orchard,,,,
PIURA,landuse,w1424494869,,-5.329807,-79.832143,1.16,farmland,,,,
PIURA,landuse,w1424494870,,-5.328976,-79.830918,1.79,farmland,,,,
PIURA,landuse,w1424494871,,-5.327956,-79.828659,1.44,orchard,,,,
PIURA,landuse,w1424494872,,-5.328746,-79.829538,1.37,farmland,,,,
PIURA,landuse,w1424494873,,-5.328563,-79.831868,1.53,farmland,,,,
PIURA,landuse,w1424494874,,-5.327617,-79.829343,0.73,orchard,,,,
PIURA,landuse,w1424494875,,-5.327104,-79.826658,2.81,farmland,,,,
PIURA,landuse,w1424494876,,-5.327404,-79.828326,0.48,farmland,,,,
PIURA,landuse,w1424494877,,-5.341777,-79.839436,0.68,orchard,,,,
PIURA,landuse,w1424494878,,-5.350136,-79.833703,1.31,orchard,,,,
PIURA,landuse,w1425464677,,-5.09943,-81.077,0.75,farmland,,,,
PIURA,landuse,w1425674953,,-5.318066,-79.790108,0.65,orchard,,,,
PIURA,landuse,w1425674954,,-5.301656,-79.772097,1.41,farmland,,,,
PIURA,landuse,w1425674955,,-5.301845,-79.77071,1.43,farmland,,,,
PIURA,landuse,w1425674956,,-5.312269,-79.788421,0.73,farmland,,,,
PIURA,landuse,w1425962348,,-5.121393,-80.588405,7.36,farmland,,,,
PIURA,landuse,w1426233771,,-5.184732,-80.698681,0.8,farmland,,,,
PIURA,landuse,w1426284407,,-5.228123,-80.044131,3.06,orchard,,,,
PIURA,landuse,w1426284408,,-5.226939,-80.044398,3.3,orchard,,,,
PIURA,landuse,w1426284410,,-5.226466,-80.04237,1.06,orchard,,,,
PIURA,landuse,w1426284411,,-5.227132,-80.042116,0.92,orchard,,,,
PIURA,landuse,w1426284412,,-5.231741,-80.04544,1.61,farmland,,,,
PIURA,landuse,w1426284413,,-5.230536,-80.045775,1.31,farmland,,,,
PIURA,landuse,w1426284414,,-5.229952,-80.044857,4.13,orchard,,,,
PIURA,landuse,w1426284415,,-5.232797,-80.045155,1.59,orchard,,,,
PIURA,landuse,w1426284416,,-5.232316,-80.043761,2.62,orchard,,,,
PIURA,landuse,w1426284429,,-5.230663,-80.046411,0.79,orchard,,,,
PIURA,landuse,w1426284430,,-5.232214,-80.04642,4.14,orchard,,,,
PIURA,landuse,w1426284431,,-5.234276,-80.047775,2.53,orchard,,,,
PIURA,landuse,w1426284432,,-5.231158,-80.047151,1.52,farmland,,,,
PIURA,landuse,w1426284436,,-5.234717,-80.045966,2.75,orchard,,,,
PIURA,landuse,w1426284437,,-5.234799,-80.047469,1.29,orchard,,,,
PIURA,landuse,w1426284438,,-5.23545,-80.04708,1.36,farmland,,,,
PIURA,landuse,w1426284439,,-5.234113,-80.044808,1.58,orchard,,,,
PIURA,landuse,w1426284440,,-5.233978,-80.043549,2.79,orchard,,,,
PIURA,landuse,w1427403054,,-5.234307,-80.644046,1.13,farmland,,,,
PIURA,landuse,w1427419646,,-5.449541,-80.80011,2.93,farmland,,,,
PIURA,landuse,w1427419647,,-5.449682,-80.800808,1.32,farmland,,,,
PIURA,landuse,w1427419648,,-5.452033,-80.801684,1.29,farmland,,,,
PIURA,landuse,w1427419649,,-5.451599,-80.801159,1.47,farmland,,,,
PIURA,landuse,w1427419650,,-5.450703,-80.800972,2.34,farmland,,,,
PIURA,landuse,w1427419651,,-5.447808,-80.799523,5.0,farmland,,,,
PIURA,landuse,w1427419652,,-5.450294,-80.802464,1.25,farmland,,,,
PIURA,landuse,w1427419653,,-5.447633,-80.801131,0.74,farmland,,,,
PIURA,landuse,w1427419654,,-5.447118,-80.80114,1.18,farmland,,,,
PIURA,landuse,w1427419655,,-5.446518,-80.801217,1.12,farmland,,,,
PIURA,landuse,w1427419656,,-5.445749,-80.800912,1.63,farmland,,,,
PIURA,landuse,w1427419657,,-5.444957,-80.800673,1.43,farmland,,,,
PIURA,landuse,w1427419658,,-5.444013,-80.800438,2.07,farmland,,,,
PIURA,landuse,w1427419659,,-5.443168,-80.800456,1.47,farmland,,,,
PIURA,landuse,w1427419660,,-5.441815,-80.800735,6.31,farmland,,,,
PIURA,landuse,w1427419661,,-5.440639,-80.800308,7.79,farmland,,,,
PIURA,landuse,w1427419662,,-5.439185,-80.799567,7.02,farmland,,,,
PIURA,landuse,w1427419663,,-5.438006,-80.799718,4.73,farmland,,,,
PIURA,landuse,w1427419664,,-5.446058,-80.798849,6.09,farmland,,,,
PIURA,landuse,w1427419665,,-5.444786,-80.798304,7.65,farmland,,,,
PIURA,landuse,w1427419666,,-5.442983,-80.796584,7.99,farmland,,,,
PIURA,landuse,w1427419667,,-5.44049,-80.796114,4.46,farmland,,,,
PIURA,landuse,w1427419668,,-5.452245,-80.803831,3.86,farmland,,,,
PIURA,landuse,w1427419669,,-5.454796,-80.802361,2.0,farmland,,,,
PIURA,landuse,w1427419670,,-5.453386,-80.804214,5.71,farmland,,,,
PIURA,landuse,w1427419671,,-5.454133,-80.80528,6.32,farmland,,,,
PIURA,landuse,w1427419672,,-5.455334,-80.805542,6.65,farmland,,,,
PIURA,landuse,w1427419673,,-5.456756,-80.806127,4.98,farmland,,,,
PIURA,landuse,w1427419674,,-5.456991,-80.803993,2.14,farmland,,,,
PIURA,landuse,w1427419681,,-5.437858,-80.797627,2.18,farmland,,,,
PIURA,landuse,w1427419682,,-5.437189,-80.797411,2.69,farmland,,,,
PIURA,landuse,w1427419683,,-5.436423,-80.797164,2.8,farmland,,,,
PIURA,landuse,w1427419684,,-5.435634,-80.796904,2.76,farmland,,,,
PIURA,landuse,w1427419685,,-5.434868,-80.796658,2.54,farmland,,,,
PIURA,landuse,w1427419686,,-5.434146,-80.796439,2.32,farmland,,,,
PIURA,landuse,w1427419687,,-5.433215,-80.796273,2.99,farmland,,,,
PIURA,landuse,w1427419688,,-5.436776,-80.799885,1.33,farmland,,,,
PIURA,landuse,w1427419689,,-5.435741,-80.79971,2.09,farmland,,,,
PIURA,landuse,w1427419690,,-5.434643,-80.799288,1.28,farmland,,,,
PIURA,landuse,w1427419691,,-5.433174,-80.798801,3.56,farmland,,,,
PIURA,landuse,w1427419692,,-5.432298,-80.79608,3.32,farmland,,,,
PIURA,landuse,w1427419693,,-5.431302,-80.797889,1.23,farmland,,,,
PIURA,landuse,w1427419694,,-5.430993,-80.795546,4.04,farmland,,,,
PIURA,landuse,w1427419695,,-5.430243,-80.79767,1.96,farmland,,,,
PIURA,landuse,w1427419696,,-5.42935,-80.797281,1.51,farmland,,,,
PIURA,landuse,w1427419697,,-5.429726,-80.79519,2.23,farmland,,,,
PIURA,landuse,w1427419698,,-5.428913,-80.794954,1.66,farmland,,,,
PIURA,landuse,w1427419699,,-5.42852,-80.797197,1.42,farmland,,,,
PIURA,landuse,w1427419700,,-5.427721,-80.797179,2.02,farmland,,,,
PIURA,landuse,w1427419701,,-5.427707,-80.795092,2.45,farmland,,,,
PIURA,landuse,w1427419702,,-5.427131,-80.796321,1.29,farmland,,,,
PIURA,landuse,w1427419703,,-5.426384,-80.796389,1.63,farmland,,,,
PIURA,landuse,w1427419704,,-5.425589,-80.795959,1.07,farmland,,,,
PIURA,landuse,w1427419705,,-5.424698,-80.795747,0.99,farmland,,,,
PIURA,landuse,w1427419706,,-5.426914,-80.794883,0.8,farmland,,,,
PIURA,landuse,w1427419707,,-5.473663,-80.821163,9.88,farmland,,,,
PIURA,landuse,w1427419708,,-5.475506,-80.825081,3.4,farmland,,,,
PIURA,landuse,w1427419709,,-5.440201,-80.821777,3.57,farmland,,,,
PIURA,landuse,w1427419710,,-5.426658,-80.794273,1.63,farmland,,,,
PIURA,landuse,w1427419711,,-5.425165,-80.794331,2.37,farmland,,,,
PIURA,landuse,w1427419712,,-5.423961,-80.794444,0.74,farmland,,,,
PIURA,landuse,w1427419713,,-5.422654,-80.793154,3.84,farmland,,,,
PIURA,landuse,w1427419714,,-5.422569,-80.794814,2.33,farmland,,,,
PIURA,landuse,w1427419715,,-5.422505,-80.796432,6.3,farmland,,,,
PIURA,landuse,w1427419716,,-5.423362,-80.796388,0.93,farmland,,,,
PIURA,landuse,w1427419717,,-5.423599,-80.797666,2.21,farmland,,,,
PIURA,landuse,w1427419718,,-5.424681,-80.798169,4.6,farmland,,,,
PIURA,landuse,w1427419719,,-5.42548,-80.799568,8.56,farmland,,,,
PIURA,landuse,w1427419720,,-5.427327,-80.799974,5.87,farmland,,,,
PIURA,landuse,w1427419721,,-5.429213,-80.800114,5.36,farmland,,,,
PIURA,landuse,w1427419722,,-5.430394,-80.800316,3.19,farmland,,,,
PIURA,landuse,w1427419724,,-5.43166,-80.800595,2.81,farmland,,,,
PIURA,landuse,w1427419725,,-5.432679,-80.801136,1.41,farmland,,,,
PIURA,landuse,w1427419726,,-5.433652,-80.801592,2.06,farmland,,,,
PIURA,landuse,w1427419727,,-5.434297,-80.802131,0.48,farmland,,,,
PIURA,landuse,w1427419728,,-5.434555,-80.801463,0.66,farmland,,,,
PIURA,landuse,w1427419729,,-5.420812,-80.798035,1.35,farmland,,,,
PIURA,landuse,w1427419731,,-5.459758,-80.806835,0.94,farmland,,,,
PIURA,landuse,w1427419732,,-5.448108,-80.802426,1.09,farmland,,,,
PIURA,landuse,w1427419733,,-5.419207,-80.798262,1.05,farmland,,,,
PIURA,landuse,w1427419734,,-5.419343,-80.797452,3.1,farmland,,,,
PIURA,landuse,w1427419735,,-5.419955,-80.795937,2.54,farmland,,,,
PIURA,landuse,w1427419736,,-5.420189,-80.794235,3.61,farmland,,,,
PIURA,landuse,w1427419737,,-5.420735,-80.792667,1.32,farmland,,,,
PIURA,landuse,w1427419738,,-5.41893,-80.794608,0.74,farmland,,,,
PIURA,landuse,w1427419739,,-5.41837,-80.796301,1.61,farmland,,,,
PIURA,landuse,w1427592758,,-4.918419,-80.709136,1.63,orchard,,,,
PIURA,landuse,w1427592759,,-4.918062,-80.709735,1.49,orchard,,,,
PIURA,landuse,w1427592761,,-4.914669,-80.714065,1.72,orchard,,,,
PIURA,landuse,w1427592762,,-4.914443,-80.715095,2.62,orchard,,,,
PIURA,landuse,w1427592763,,-4.916255,-80.714919,2.29,orchard,,,,
PIURA,landuse,w1427592764,,-4.914331,-80.7132,1.42,orchard,,,,
PIURA,landuse,w1427592765,,-4.915727,-80.713109,4.26,orchard,,,,
PIURA,landuse,w1427592766,,-4.916896,-80.713352,0.51,orchard,,,,
PIURA,landuse,w1427592767,,-4.916949,-80.711891,1.14,orchard,,,,
PIURA,landuse,w1427592768,,-4.915549,-80.711743,2.37,orchard,,,,
PIURA,landuse,w1427592769,,-4.918649,-80.71091,0.68,farmland,,,,
PIURA,landuse,w1427592770,,-4.917243,-80.710593,1.9,farmland,,,,
PIURA,landuse,w1427592771,,-4.916325,-80.710673,3.34,farmland,,,,
